order_id,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country,courier_status,fulfilled_by
403-9105351-8453114,Expedited,Haldwani,UTTARAKHAND,263139.0,IN,Shipped,
402-0503400-6235514,Expedited,CHENNAI,TAMIL NADU,600125.0,IN,Shipped,
408-3201739-2676310,Expedited,MUMBAI,MAHARASHTRA,400049.0,IN,Shipped,
171-8027093-8553945,Expedited,Uttarkashi,UTTARAKHAND,249193.0,IN,Shipped,
403-3331597-7637100,Expedited,BHUBANESWAR,ODISHA,751006.0,IN,Shipped,
403-4424319-6635501,Expedited,Old Goa,Goa,403107.0,IN,Shipped,
403-0906375-2269150,Expedited,MAHESHWAR,MADHYA PRADESH,451224.0,IN,Unshipped,
406-7261451-5682727,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Shipped,
407-5096970-7475550,Standard,HARDOI,UTTAR PRADESH,241001.0,IN,,Easy Ship
402-6566640-5417947,Expedited,HYDERABAD,TELANGANA,500073.0,IN,Shipped,
402-5302912-6805151,Standard,HYDERABAD,TELANGANA,500073.0,IN,Shipped,Easy Ship
407-9707366-3029944,Standard,NEW DELHI,DELHI,110074.0,IN,,Easy Ship
402-1365379-0131533,Expedited,KAMAREDDY,TELANGANA,503111.0,IN,Cancelled,
408-5540360-9479519,Standard,SHILLONG,MEGHALAYA,793008.0,IN,Shipped,Easy Ship
403-2079921-1244300,Expedited,DHAMNOD DHAR DISTRICT,MADHYA PRADESH,454552.0,IN,Unshipped,
402-8019936-6115500,Expedited,MYSURU,KARNATAKA,570016.0,IN,Unshipped,
406-6711228-7576354,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Unshipped,
171-1425554-3718756,Expedited,BENGALURU,KARNATAKA,560070.0,IN,Shipped,
407-9906412-0889129,Expedited,CHAKDAHA,WEST BENGAL,741222.0,IN,Shipped,
408-8991303-6559523,Expedited,CHENNAI,TAMIL NADU,600082.0,IN,Shipped,
408-6046797-8945127,Expedited,KOLKATA,WEST BENGAL,700044.0,IN,Shipped,
171-2134173-5385136,Expedited,CHIKKAMAGALURU,KARNATAKA,577101.0,IN,Shipped,
402-2155477-9353103,Expedited,BHUBANESWAR,ODISHA,751003.0,IN,Shipped,
407-8580022-5578715,Standard,GURUGRAM,HARYANA,122018.0,IN,Shipped,Easy Ship
402-1572540-8678700,Expedited,KOLKATA,WEST BENGAL,700050.0,IN,Shipped,
171-1887627-9813158,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530016.0,IN,Shipped,
408-7712483-3825907,Standard,ALLAHABAD,UTTAR PRADESH,211004.0,IN,Shipped,Easy Ship
402-3621298-2630741,Expedited,MYSURU,KARNATAKA,570016.0,IN,Unshipped,
404-8745561-3169903,Expedited,LUCKNOW,UTTAR PRADESH,226022.0,IN,Shipped,
404-1508602-9433941,Expedited,KOLKATA,WEST BENGAL,700089.0,IN,Shipped,
171-9371949-6030721,Expedited,MALDA,WEST BENGAL,732101.0,IN,Shipped,
171-2705563-6985105,Expedited,DIMAPUR,NAGALAND,797112.0,IN,Shipped,
171-3537751-4007556,Expedited,Nellore,ANDHRA PRADESH,524314.0,IN,Shipped,
408-5990312-3581165,Expedited,PUDUCHERRY,PUDUCHERRY,605008.0,IN,Shipped,
403-6062596-1220349,Expedited,CUNCOLIM,GOA,403703.0,IN,Shipped,
171-8220241-5105927,Expedited,CHIKKAMAGALURU,KARNATAKA,577101.0,IN,Shipped,
408-9405529-3743511,Expedited,Hyderabad,TELANGANA,500068.0,IN,Shipped,
402-3595365-1666728,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Unshipped,
407-3271219-3762757,Expedited,PUNE,MAHARASHTRA,411028.0,IN,Shipped,
402-3660716-8589107,Standard,trivandrum,KERALA,695003.0,IN,Shipped,Easy Ship
171-3953233-6135505,Expedited,KANPUR,UTTAR PRADESH,208027.0,IN,Shipped,
402-5525660-2118707,Expedited,CHINNALAPATTI,TAMIL NADU,624301.0,IN,Shipped,
406-9941718-1734719,Standard,BENGALURU,KARNATAKA,560072.0,IN,Shipped,Easy Ship
171-1297873-2176339,Expedited,HYDERABAD,TELANGANA,500073.0,IN,Shipped,
407-6401192-4057954,Expedited,BENGALURU,KARNATAKA,560100.0,IN,Shipped,
406-3397500-8084361,Expedited,BENGALURU,KARNATAKA,560072.0,IN,Shipped,
171-9620288-8918704,Expedited,BAGESHWAR,UTTARAKHAND,263642.0,IN,Cancelled,
402-8089760-1132331,Expedited,NEW DELHI,DELHI,110059.0,IN,Shipped,
403-7042175-3905937,Expedited,BARRACKPORE,WEST BENGAL,700122.0,IN,Shipped,
407-4629176-4141949,Expedited,Dombivali  east,MAHARASHTRA,421201.0,IN,Shipped,
171-7306449-0588335,Expedited,NEW DELHI,DELHI,110017.0,IN,Shipped,
407-1396965-6726703,Expedited,PATNA,BIHAR,801105.0,IN,Shipped,
407-0624641-6557144,Expedited,Hyderabad,TELANGANA,500070.0,IN,Shipped,
405-8444009-8723509,Expedited,New delhi,DELHI,110085.0,IN,Shipped,
406-5729580-2175565,Expedited,NEW TOWN,WEST BENGAL,700135.0,IN,Shipped,
404-2255967-5457950,Expedited,HYDERABAD,TELANGANA,502319.0,IN,Shipped,
408-5020509-5674715,Standard,NEW DELHI,DELHI,110096.0,IN,Shipped,Easy Ship
407-7642883-3094732,Standard,SIBSAGAR,ASSAM,785667.0,IN,Shipped,Easy Ship
404-7608918-0571517,Expedited,JAMMU,JAMMU & KASHMIR,180015.0,IN,Shipped,
171-6589781-2209965,Expedited,Pune,MAHARASHTRA,411019.0,IN,Shipped,
405-9442254-2207515,Standard,Pathanapuram,KERALA,689695.0,IN,Shipped,Easy Ship
405-3071731-6600369,Expedited,Pathanapuram,KERALA,689695.0,IN,Shipped,
404-6026001-1717923,Standard,JAUNPUR,UTTAR PRADESH,222001.0,IN,,Easy Ship
404-4026534-0431517,Expedited,SOLAPUR,MAHARASHTRA,413001.0,IN,Cancelled,
406-4970885-3273941,Standard,PUNE,MAHARASHTRA,411047.0,IN,Shipped,Easy Ship
406-2942566-8263534,Standard,MAHBUBNAGAR,TELANGANA,509001.0,IN,Shipped,Easy Ship
406-7501816-7391539,Standard,Nk sweets Vikasnagar,UTTARAKHAND,248198.0,IN,Shipped,Easy Ship
408-3137526-3167563,Standard,DARJEELING,WEST BENGAL,734101.0,IN,Shipped,
408-5211576-2061139,Expedited,RANCHI,JHARKHAND,834001.0,IN,Shipped,
406-9632792-8869139,Expedited,BENGALURU,KARNATAKA,560019.0,IN,Shipped,
408-7971979-8745937,Standard,LUDHIANA,PUNJAB,141001.0,IN,Shipped,Easy Ship
405-5166820-2566738,Expedited,BENGALURU,KARNATAKA,560076.0,IN,Shipped,
405-8932002-4271522,Expedited,HYDERABAD,TELANGANA,500043.0,IN,Shipped,
404-1855398-2642751,Expedited,MUZAFFARPUR,BIHAR,842002.0,IN,Shipped,
408-0912805-7526753,Expedited,MUMBAI,MAHARASHTRA,400101.0,IN,Shipped,
402-2403704-9667560,Expedited,SECUNDERABAD,TELANGANA,500011.0,IN,Shipped,
405-2569549-3466719,Expedited,Sonbhadra,UTTAR PRADESH,231216.0,IN,Shipped,
405-2822825-3877133,Expedited,LUCKNOW,UTTAR PRADESH,226010.0,IN,Shipped,
171-5222377-4501935,Expedited,KAKINADA,ANDHRA PRADESH,533003.0,IN,Shipped,
171-2644368-7969167,Expedited,KAKINADA,ANDHRA PRADESH,533003.0,IN,Shipped,
171-1758807-7455529,Expedited,HALDIA,WEST BENGAL,721635.0,IN,Shipped,
404-5848202-7366725,Standard,HYDERABAD,TELANGANA,500056.0,IN,,Easy Ship
408-8224264-0017161,Expedited,NEW DELHI,DELHI,110016.0,IN,Shipped,
408-6529937-6381928,Expedited,Tivim,GOA,403502.0,IN,Shipped,
407-2028379-9672355,Expedited,CHENNAI,TAMIL NADU,600024.0,IN,Shipped,
402-9221687-4573915,Expedited,HYDERABAD,TELANGANA,500053.0,IN,Shipped,
405-2668017-2013957,Expedited,Agra,UTTAR PRADESH,282001.0,IN,Shipped,
408-3337319-8990747,Expedited,MANDVI KACHCHH DISTRICT,Gujarat,370465.0,IN,Shipped,
407-1256885-2004349,Expedited,SAMBALPUR,ODISHA,768004.0,IN,Shipped,
404-3723311-1030756,Expedited,KANNIYAKUMARI,TAMIL NADU,629701.0,IN,Shipped,
171-5542306-9306709,Expedited,"Chinchwad ,Pune",MAHARASHTRA,411019.0,IN,Cancelled,
406-3702147-1800341,Standard,HYDERABAD,TELANGANA,500094.0,IN,Shipped,Easy Ship
404-5867260-9073129,Standard,CHENNAI,TAMIL NADU,600091.0,IN,,Easy Ship
404-0532727-2082745,Expedited,Hyderabad,TELANGANA,500008.0,IN,Shipped,
403-8966287-7773106,Expedited,BENGALURU,KARNATAKA,560036.0,IN,Shipped,
408-1512444-4965152,Expedited,PURNIA,BIHAR,854301.0,IN,Shipped,
171-9451879-3651542,Expedited,kolkata,WEST BENGAL,700059.0,IN,Shipped,
408-8501185-0578768,Expedited,PUDUCHERRY,PUDUCHERRY,605008.0,IN,Unshipped,
402-0251823-0845133,Standard,SHILLONG,MEGHALAYA,793022.0,IN,Shipped,Easy Ship
408-5190897-8781155,Expedited,PUNE,MAHARASHTRA,411057.0,IN,Shipped,
403-3109934-4911514,Expedited,TADEPALLIGUDEM,ANDHRA PRADESH,534101.0,IN,Shipped,
407-0718034-7893108,Expedited,Ghaziabad,UTTAR PRADESH,201001.0,IN,Shipped,
404-0752237-5721965,Expedited,HYDERABAD,TELANGANA,500090.0,IN,Shipped,
403-6818986-3510737,Expedited,BENGALURU,KARNATAKA,560036.0,IN,Unshipped,
403-4673019-6572340,Expedited,GWALIOR,MADHYA PRADESH,474001.0,IN,Shipped,
171-4549643-0067500,Expedited,AKOLA,MAHARASHTRA,444101.0,IN,Cancelled,
404-3622512-3887551,Expedited,JORHAT,ASSAM,785001.0,IN,Shipped,
406-6906315-9570765,Expedited,CHENNAI,TAMIL NADU,600100.0,IN,Shipped,
407-3562449-1962729,Standard,RAMANAGARA,KARNATAKA,562159.0,IN,Shipped,Easy Ship
408-2593644-6317933,Expedited,Vijayapur,KARNATAKA,586109.0,IN,Shipped,
407-7607527-1189964,Standard,RAMANAGARA,KARNATAKA,562159.0,IN,Shipped,Easy Ship
405-7398388-2654744,Expedited,BOKARO STEEL CITY,JHARKHAND,827001.0,IN,Shipped,
405-5066690-4132337,Expedited,BENGALURU,KARNATAKA,560008.0,IN,Shipped,
408-6466311-6949931,Standard,LUCKNOW,UTTAR PRADESH,226002.0,IN,Shipped,
171-4643830-2345965,Standard,MUMBAI,MAHARASHTRA,400101.0,IN,,Easy Ship
404-1051549-5381167,Standard,KHAMMAM,TELANGANA,507003.0,IN,Shipped,Easy Ship
406-7625210-8793109,Expedited,CHENNAI,TAMIL NADU,600041.0,IN,Shipped,
406-8665288-2025908,Expedited,NEW DELHI,DELHI,110084.0,IN,Shipped,
408-6732772-4525113,Standard,AURANGABAD,MAHARASHTRA,431002.0,IN,Shipped,Easy Ship
171-7068385-2777168,Standard,Pune,MAHARASHTRA,411014.0,IN,Shipped,Easy Ship
405-9930530-1209919,Expedited,GADARWARA,MADHYA PRADESH,487551.0,IN,Shipped,
407-0288006-5535531,Expedited,HYDERABAD,TELANGANA,500050.0,IN,Shipped,
403-6363820-3080315,Expedited,PUDUCHERRY,PUDUCHERRY,605001.0,IN,Shipped,
408-7937211-8974712,Standard,SHIRDI,MAHARASHTRA,423109.0,IN,Shipped,
407-4283259-6933941,Expedited,VELLORE,TAMIL NADU,632004.0,IN,Shipped,
407-3630361-4581152,Expedited,VELLORE,TAMIL NADU,632004.0,IN,Cancelled,
408-6348199-2089932,Standard,RANCHI,JHARKHAND,834002.0,IN,Shipped,
408-5824761-8505932,Standard,noida,UTTAR PRADESH,201301.0,IN,Shipped,Easy Ship
406-0673842-3693910,Expedited,Mangaluru,KARNATAKA,575007.0,IN,Shipped,
405-0722232-7258752,Expedited,SINGRAULI,MADHYA PRADESH,486889.0,IN,Shipped,
408-0224364-7467540,Expedited,NEW DELHI,DELHI,110063.0,IN,Shipped,
408-2445040-0957913,Expedited,BENGALURU,KARNATAKA,560077.0,IN,Shipped,
406-8412164-3153129,Expedited,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped,
407-5524319-6977912,Expedited,THRIPPUNITHURA,KERALA,682301.0,IN,Cancelled,
407-7757868-6086759,Expedited,NEW DELHI,DELHI,110017.0,IN,Shipped,
171-5065107-7793119,Expedited,GHAZIABAD,UTTAR PRADESH,201014.0,IN,Shipped,
403-0216195-8439543,Expedited,KENDUJHAR,ODISHA,758001.0,IN,Shipped,
402-9874837-4557125,Expedited,MUMBAI,MAHARASHTRA,400066.0,IN,Shipped,
408-8892348-9765950,Expedited,THANE,MAHARASHTRA,401107.0,IN,Shipped,
408-6417023-0253911,Expedited,THANE,MAHARASHTRA,401107.0,IN,Shipped,
407-4004149-2857161,Expedited,KALYAN,MAHARASHTRA,421201.0,IN,Shipped,
404-6408992-6781106,Expedited,CHENNAI,TAMIL NADU,600015.0,IN,Shipped,
407-9345273-2408359,Expedited,CHENNAI,TAMIL NADU,600115.0,IN,Shipped,
408-0266080-9401113,Standard,GURUGRAM,HARYANA,122022.0,IN,Shipped,Easy Ship
404-6096382-3389133,Standard,LUDHIANA,PUNJAB,141012.0,IN,Shipped,Easy Ship
405-9737320-3923530,Expedited,Nerul,GOA,403114.0,IN,Shipped,
402-7908398-5262750,Expedited,IMPHAL,MANIPUR,795004.0,IN,Shipped,
407-6861831-9368312,Expedited,PALASBARI,ASSAM,781120.0,IN,Cancelled,
406-4290163-4557960,Expedited,HYDERABAD,TELANGANA,500090.0,IN,Unshipped,
405-9000587-4386763,Expedited,PUNE,MAHARASHTRA,411057.0,IN,Shipped,
404-7760595-7490722,Expedited,Chikkaballapur,KARNATAKA,562101.0,IN,Unshipped,
403-8206114-6438765,Expedited,Andul near maya stores,WEST BENGAL,711302.0,IN,Shipped,
404-6734371-2217151,Standard,BENGALURU,KARNATAKA,560078.0,IN,Shipped,Easy Ship
403-9844758-9663515,Expedited,MUMBAI,MAHARASHTRA,400067.0,IN,Shipped,
402-1037282-5400318,Expedited,Mumbai,MAHARASHTRA,400078.0,IN,Shipped,
408-6497115-2636366,Standard,HYDERABAD,TELANGANA,500067.0,IN,Shipped,Easy Ship
408-2311178-4563550,Expedited,HYDERABAD,TELANGANA,500067.0,IN,Shipped,
171-7904830-1900363,Standard,HYDERABAD,TELANGANA,500075.0,IN,Shipped,Easy Ship
406-9476969-2801163,Expedited,BENGALURU,KARNATAKA,560011.0,IN,Shipped,
403-2867551-8904322,Expedited,BENGALURU,KARNATAKA,560035.0,IN,Shipped,
407-0133690-8157926,Expedited,SURAT,Gujarat,395007.0,IN,Shipped,
402-2892726-4411563,Expedited,Mumbai,MAHARASHTRA,400078.0,IN,Unshipped,
402-9688522-2179563,Expedited,CHITTOOR,ANDHRA PRADESH,517001.0,IN,Shipped,
404-7977517-7125147,Expedited,KADUR,KARNATAKA,577548.0,IN,Shipped,
403-4009455-2766717,Expedited,SURATGARH,RAJASTHAN,335804.0,IN,Shipped,
408-8960391-6097167,Expedited,MIRA ROAD,MAHARASHTRA,401107.0,IN,Cancelled,
406-9811989-3946709,Expedited,MUMBAI,MAHARASHTRA,400095.0,IN,Shipped,
406-0361691-7797129,Standard,MUMBAI,MAHARASHTRA,400095.0,IN,Shipped,Easy Ship
408-9628391-5712365,Expedited,DINANAGAR,PUNJAB,143531.0,IN,Shipped,
408-1587720-2667552,Expedited,KOLKATA,WEST BENGAL,700028.0,IN,Shipped,
171-5980259-5726757,Expedited,SECUNDERABAD,TELANGANA,500011.0,IN,Shipped,
405-2266530-9531500,Standard,KALYAN,MAHARASHTRA,421004.0,IN,Shipped,Easy Ship
408-3468189-1632369,Expedited,ARAKANDANALLUR,TAMIL NADU,605752.0,IN,Shipped,
402-8199412-5613164,Expedited,BHOPAL,MADHYA PRADESH,462038.0,IN,Shipped,
406-8049367-7383569,Expedited,GURGAON,HARYANA,122001.0,IN,Shipped,
404-4084311-5014713,Expedited,HYDERABAD,TELANGANA,500036.0,IN,Shipped,
405-4491602-9761902,Expedited,Bhatgaon,CHHATTISGARH,497235.0,IN,Cancelled,
404-3973098-9107502,Expedited,BHANJANAGAR,ODISHA,761126.0,IN,Shipped,
404-8364446-3952321,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530016.0,IN,Shipped,
408-4378624-3886712,Standard,GHAZIABAD,UTTAR PRADESH,201012.0,IN,Cancelled,
408-2058872-0942730,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,531173.0,IN,Shipped,
404-5141245-7726736,Expedited,MADHURAWADA,ANDHRA PRADESH,530048.0,IN,Shipped,
405-5489495-6651552,Standard,ALMORA,UTTARAKHAND,263601.0,IN,Shipped,Easy Ship
171-6816175-3049154,Expedited,PRODDATUR,ANDHRA PRADESH,516360.0,IN,Shipped,
408-7342331-1733136,Expedited,SHRIGONDA,MAHARASHTRA,413701.0,IN,Cancelled,
402-1721558-6618710,Standard,WARANGAL,TELANGANA,506330.0,IN,,Easy Ship
406-2138801-8731538,Standard,CHENNAI,TAMIL NADU,600089.0,IN,Shipped,Easy Ship
407-1271803-1705135,Expedited,FAIZABAD,UTTAR PRADESH,224001.0,IN,Shipped,
408-0666162-2209142,Expedited,BHIWADI,RAJASTHAN,301019.0,IN,Shipped,
404-8344681-3468344,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,
405-5365766-8023559,Standard,WARANGAL,TELANGANA,506001.0,IN,Shipped,Easy Ship
405-2729845-2846741,Expedited,BANGALORE,KARNATAKA,560078.0,IN,Shipped,
407-7312276-7007540,Expedited,NEW DELHI,DELHI,110085.0,IN,Shipped,
407-6910434-1793162,Expedited,SAMBALPUR,ODISHA,768004.0,IN,Cancelled,
407-7361111-8973957,Expedited,ALLAHABAD,UTTAR PRADESH,211002.0,IN,Shipped,
406-2349830-7633129,Expedited,WARANGAL,TELANGANA,506009.0,IN,Shipped,
404-0553710-6997951,Expedited,Vadodara,Gujarat,390011.0,IN,Cancelled,
404-5682813-1706729,Expedited,NEW DELHI,DELHI,110030.0,IN,Shipped,
171-0355946-6502712,Expedited,NASHIK,MAHARASHTRA,422101.0,IN,Shipped,
405-5141255-1451535,Expedited,Malda,WEST BENGAL,732103.0,IN,Shipped,
402-4712282-7084353,Expedited,KALYAN,MAHARASHTRA,421301.0,IN,Shipped,
408-4929717-0247504,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530047.0,IN,Shipped,
407-0903946-2097158,Expedited,KOLLAM,KERALA,690521.0,IN,Shipped,
403-3362230-0094739,Standard,BENGALURU,KARNATAKA,560021.0,IN,Shipped,Easy Ship
404-2227887-7441969,Expedited,MUMBAI,MAHARASHTRA,400042.0,IN,Shipped,
407-8016372-7101131,Expedited,ALLAHABAD,UTTAR PRADESH,211002.0,IN,Shipped,
407-2520173-9985116,Expedited,SURAT,Gujarat,395007.0,IN,Shipped,
407-3257788-4892350,Expedited,GUNTUR,ANDHRA PRADESH,522614.0,IN,Shipped,
408-7201398-0382766,Expedited,AHMEDABAD,Gujarat,380058.0,IN,Shipped,
407-1181422-6183500,Expedited,MANGALURU,KARNATAKA,575002.0,IN,Cancelled,
408-6235816-9261123,Expedited,BENGALURU,KARNATAKA,560043.0,IN,Unshipped,
408-5823964-2421167,Standard,BENGALURU,KARNATAKA,560043.0,IN,,Easy Ship
408-2752424-0976355,Standard,PATNA,BIHAR,800026.0,IN,,Easy Ship
408-1221783-1443515,Expedited,Pune,MAHARASHTRA,411033.0,IN,Shipped,
404-3977029-4836363,Expedited,MUMBAI,MAHARASHTRA,400042.0,IN,Cancelled,
406-6993846-8855562,Expedited,ROORKEE,UTTARAKHAND,247667.0,IN,Shipped,
405-5018129-4536368,Expedited,MANGALURU,KARNATAKA,575006.0,IN,Shipped,
406-3787864-1268330,Expedited,NAGPUR,MAHARASHTRA,440006.0,IN,Shipped,
171-8504713-0689107,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,
402-9564773-1029157,Expedited,JAIPUR,RAJASTHAN,303905.0,IN,Shipped,
405-4930362-9342759,Expedited,Golabandha,ODISHA,761002.0,IN,Shipped,
402-4976284-7401969,Expedited,ROHTAK,HARYANA,124001.0,IN,Cancelled,
404-7724638-9574745,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530016.0,IN,Unshipped,
408-9182064-6638723,Expedited,CHENNAI,TAMIL NADU,600089.0,IN,Shipped,
171-9163388-0505130,Expedited,BHATPARA,WEST BENGAL,743127.0,IN,Shipped,
171-4737030-9245958,Expedited,Palampur,HIMACHAL PRADESH,176092.0,IN,Shipped,
402-3889665-2309117,Standard,PUNE,MAHARASHTRA,411001.0,IN,Shipped,Easy Ship
404-0489249-5004350,Expedited,KANPUR,UTTAR PRADESH,208017.0,IN,Shipped,
402-5795462-7785129,Expedited,MUMBAI,MAHARASHTRA,400074.0,IN,Shipped,
402-1771710-8988341,Expedited,CHENNAI,TAMIL NADU,600128.0,IN,Shipped,
407-8782240-5186712,Expedited,NASHIK,MAHARASHTRA,422101.0,IN,Shipped,
406-1146171-5116306,Expedited,NEW DELHI,DELHI,110058.0,IN,Shipped,
405-4454054-5598720,Expedited,MUMBAI,MAHARASHTRA,400042.0,IN,Shipped,
405-0904566-9930731,Expedited,GREATER NOIDA,UTTAR PRADESH,201308.0,IN,Shipped,
405-2826187-6916328,Standard,NEW DELHI,DELHI,110075.0,IN,Shipped,Easy Ship
404-5926144-0737167,Expedited,PICHHORE SHIVPURI DISTRICT,MADHYA PRADESH,473995.0,IN,Shipped,
407-0010438-9058746,Expedited,LUCKNOW,UTTAR PRADESH,226025.0,IN,Shipped,
405-7730926-6032325,Standard,SIKANDARABAD INDUSTRIAL AREA,UTTAR PRADESH,203205.0,IN,,Easy Ship
171-6907664-7672347,Expedited,MUMBAI,MAHARASHTRA,400098.0,IN,Shipped,
404-0072596-3665116,Expedited,THIRUVANANTHAPURAM,KERALA,695005.0,IN,Shipped,
406-8833813-9606757,Expedited,MAVELIKKARA,KERALA,690107.0,IN,Shipped,
408-3892272-6235562,Expedited,KOLKATA,WEST BENGAL,700022.0,IN,Shipped,
171-9584070-4172351,Expedited,HYDERABAD,TELANGANA,500032.0,IN,Shipped,
402-1220435-6391519,Standard,THANE,MAHARASHTRA,400615.0,IN,Shipped,Easy Ship
404-5137687-4471546,Expedited,BILASPUR,CHHATTISGARH,495001.0,IN,Shipped,
171-0065908-0641927,Expedited,MYSURU,KARNATAKA,570001.0,IN,Unshipped,
403-3416641-9569165,Expedited,QADIAN,PUNJAB,143516.0,IN,Cancelled,
404-1694926-5861958,Expedited,BHUBANESWAR,ODISHA,751021.0,IN,Shipped,
402-5767256-6281114,Expedited,KALABURGI,KARNATAKA,585101.0,IN,Shipped,
403-3410267-0750719,Expedited,NAGPUR,MAHARASHTRA,440003.0,IN,Shipped,
403-9122678-2549117,Expedited,Rangareddy,TELANGANA,509327.0,IN,Shipped,
402-7676083-2016323,Expedited,HYDERABAD,TELANGANA,500089.0,IN,Shipped,
404-7830524-8312347,Expedited,HYDERABAD,TELANGANA,500013.0,IN,Shipped,
402-5917367-0340362,Standard,Ahmedabad,Gujarat,380054.0,IN,Shipped,Easy Ship
408-7154712-8009957,Expedited,CHENNAI,TAMIL NADU,600063.0,IN,Shipped,
402-6250862-8853945,Expedited,DHARMANAGAR,TRIPURA,799250.0,IN,Shipped,
406-0002738-2742749,Expedited,JAIPUR,RAJASTHAN,302012.0,IN,Shipped,
403-6658095-6765934,Standard,Jhajjar,HARYANA,124103.0,IN,Shipped,Easy Ship
402-7304691-3952343,Expedited,HYDERABAD,TELANGANA,500005.0,IN,Shipped,
407-6959497-7065133,Expedited,BENGALURU,KARNATAKA,560105.0,IN,Shipped,
406-0117804-3287554,Expedited,JAMSHEDPUR,JHARKHAND,831005.0,IN,Shipped,
407-9183800-1013951,Expedited,VADODARA,Gujarat,390016.0,IN,Shipped,
405-0930056-6437111,Expedited,MEERUT,UTTAR PRADESH,250001.0,IN,Shipped,
405-7472210-7516334,Expedited,HYDERABAD,TELANGANA,500089.0,IN,Shipped,
408-4366006-6437145,Expedited,GHAZIABAD,UTTAR PRADESH,201012.0,IN,Shipped,
403-3676854-5721945,Expedited,GORAKHPUR,UTTAR PRADESH,273004.0,IN,Shipped,
408-6618566-0057120,Expedited,MUDBIDRI,KARNATAKA,574227.0,IN,Shipped,
171-7822891-4076363,Expedited,VASCO DA GAMA,GOA,403802.0,IN,Cancelled,
406-3015774-3032307,Expedited,NADIAD,Gujarat,387001.0,IN,Shipped,
407-8925293-2306747,Standard,Janipur,JAMMU & KASHMIR,180007.0,IN,Shipped,Easy Ship
402-7386453-2621962,Expedited,Nagpur,MAHARASHTRA,440015.0,IN,Shipped,
405-7939580-3974740,Expedited,GHAZIABAD,UTTAR PRADESH,201009.0,IN,Unshipped,
402-1304000-3677964,Expedited,HYDERABAD,TELANGANA,500006.0,IN,Shipped,
403-7294367-8346767,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530027.0,IN,Shipped,
406-3069661-8992322,Expedited,KANPURKanpur,UTTAR PRADESH,208013.0,IN,Shipped,
405-6917473-7822701,Expedited,HYDERABAD,TELANGANA,500098.0,IN,Cancelled,
405-2853362-9249968,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
408-5685967-2798764,Expedited,Hamirpur,UTTAR PRADESH,210504.0,IN,Shipped,
407-1521483-6236364,Expedited,CHENNAI,TAMIL NADU,600086.0,IN,Shipped,
407-3192826-3199543,Expedited,AMRITSAR,PUNJAB,143001.0,IN,Shipped,
405-6680529-6046716,Expedited,NEW DELHI,DELHI,110039.0,IN,Shipped,
407-3789221-2643524,Expedited,COIMBATORE,TAMIL NADU,641037.0,IN,Shipped,
171-0201364-0214715,Expedited,PALI,RAJASTHAN,306401.0,IN,Shipped,
404-5782230-8762723,Expedited,BASSEIN,MAHARASHTRA,401201.0,IN,Shipped,
404-2222453-6739538,Standard,BASSEIN,MAHARASHTRA,401201.0,IN,Shipped,Easy Ship
408-7009060-8830716,Expedited,THIRUVALLA,KERALA,689101.0,IN,Shipped,
402-3663529-2350713,Expedited,GORAKHPUR,UTTAR PRADESH,273004.0,IN,Shipped,
406-6439645-8186752,Expedited,IMPHAL,MANIPUR,795113.0,IN,Shipped,
407-1487637-6585969,Expedited,VELLORE,TAMIL NADU,632004.0,IN,Unshipped,
407-0632004-8093157,Expedited,VELLORE,TAMIL NADU,632004.0,IN,Unshipped,
402-9211704-8331565,Standard,AMBASAMUDRAM,TAMIL NADU,627401.0,IN,Shipped,Easy Ship
402-3020801-9225151,Expedited,Pathanamthitta,KERALA,689698.0,IN,Unshipped,
403-3917470-4280308,Standard,Chennai,TAMIL NADU,600002.0,IN,Shipped,Easy Ship
171-2628906-0061939,Expedited,NEW DELHI,DELHI,110092.0,IN,Shipped,
406-3009249-7653118,Expedited,Vizianagaram,ANDHRA PRADESH,535002.0,IN,Shipped,
171-6395980-8828309,Expedited,CHITTOOR district,ANDHRA PRADESH,517113.0,IN,Shipped,
404-1435490-1121140,Standard,BENGALURU,KARNATAKA,560078.0,IN,Shipped,Easy Ship
402-7913336-9467565,Expedited,RAE BARELI,UTTAR PRADESH,229001.0,IN,Shipped,
408-7264030-5002700,Expedited,Benipur,BIHAR,847201.0,IN,Unshipped,
408-9019983-8862750,Expedited,NEW DELHI,DELHI,110092.0,IN,Shipped,
405-1990663-9192363,Expedited,KHATIMA,UTTARAKHAND,262308.0,IN,Shipped,
403-5876876-0701925,Expedited,ERODE,TAMIL NADU,638005.0,IN,Shipped,
